query_id,system,rank,status,elapsed_s,record_key,accession,source,title,omics_type,organism,sample_count,relevance_score,source_url
P07,omicsdi,5,200,0.587,massive|MSV000086793,MSV000086793,massive,CPTAC LUAD Discovery Study,Proteomics,Homo Sapiens (ncbitaxon:9606); Mus Musculus (ncbitaxon:10090),,,https://www.omicsdi.org/dataset/massive/MSV000086793
P07,omicsdi,6,200,0.587,massive|MSV000084243,MSV000084243,massive,"Time-Dependent Proteome Study: Human colorectal tumor samples (0, 10, 30, 60 min)",Proteomics,Homo Sapiens (ncbitaxon:9606),,,https://www.omicsdi.org/dataset/massive/MSV000084243
P07,omicsdi,7,200,0.587,massive|MSV000079852,MSV000079852,massive,"CPTAC, TCGA Cancer Proteome Study of Colorectal Tissue / Global Proteome Analysis of Normal Colon Epithelium Samples",Proteomics,Homo Sapiens (ncbitaxon:9606),,,https://www.omicsdi.org/dataset/massive/MSV000079852
P07,omicsdi,8,200,0.587,biostudies-literature|S-EPMC7710148,S-EPMC7710148,biostudies-literature,ReactomeGSA - Efficient Multi-Omics Comparative Pathway Analysis.,Unknown,,,,https://www.omicsdi.org/dataset/biostudies-literature/S-EPMC7710148
P07,omicsdi,9,200,0.587,biostudies-literature|S-EPMC7072708,S-EPMC7072708,biostudies-literature,Bioinformatics Analysis of Global Proteomic and Phosphoproteomic Data Sets Revealed Activation of NEK2 and AURKA in Cancers.,Unknown,,,,https://www.omicsdi.org/dataset/biostudies-literature/S-EPMC7072708
P07,omicsdi,10,200,0.587,gpmdb|GPM11210021801,GPM11210021801,gpmdb,TCGA Proteomics: Colorectal Cancer,Other,"Human, Human_adenovirus_54, Human_adenovirus_a, Human_adenovirus_b, Human_adenovirus_c, Human_adenovirus_d, Human_adenovirus_e, Human_adenovirus_f, Human_adenovirus_g, Human_astrovirus, Human_bocavirus, Human_bocavirus_2, Human_bocavirus_3, Human_bocavirus_4, Human_coronavirus_229e, Human_coronavirus_hku1, Human_coronavirus_nl63, Human_coronavirus_oc43, Human_cosavirus_a, Human_cosavirus_b, Human_cosavirus_d, Human_cosavirus_e, Human_enteric_coronavirus_4408, Human_enterovirus_100, Human_enterovirus_a, Human_enterovirus_b, Human_enterovirus_c, Human_enterovirus_d, Human_erythrovirus_v9, Human_herpesvirus_1, Human_herpesvirus_2, Human_herpesvirus_3, Human_herpesvirus_4_type_1, Human_herpesvirus_4_type_2, Human_herpesvirus_5, Human_herpesvirus_6a, Human_herpesvirus_6b, Human_herpesvirus_7, Human_herpesvirus_8_type_p, Human_immunodeficiency_virus_1, Human_immunodeficiency_virus_2, Human_metapneumovirus, Human_papillomavirus_fa75_ki88_03, Human_papillomavirus_rtrx7, Human_papillomavirus_type_10, Human_papillomavirus_type_100, Human_papillomavirus_type_101, Human_papillomavirus_type_103, Human_papillomavirus_type_104, Human_papillomavirus_type_105, Human_papillomavirus_type_108, Human_papillomavirus_type_109, Human_papillomavirus_type_112, Human_papillomavirus_type_113, Human_papillomavirus_type_16, Human_papillomavirus_type_24, Human_papillomavirus_type_26, Human_papillomavirus_type_32, Human_papillomavirus_type_34, Human_papillomavirus_type_4, Human_papillomavirus_type_41, Human_papillomavirus_type_48, Human_papillomavirus_type_49, Human_papillomavirus_type_5, Human_papillomavirus_type_50, Human_papillomavirus_type_53, Human_papillomavirus_type_60, Human_papillomavirus_type_63, Human_papillomavirus_type_6b, Human_papillomavirus_type_7, Human_papillomavirus_type_71, Human_papillomavirus_type_88, Human_papillomavirus_type_9, Human_papillomavirus_type_92, Human_papillomavirus_type_96, Human_papillomavirus_type_98, Human_papillomavirus_type_99, Human_papillomavirus___1, Human_papillomavirus___18, Human_papillomavirus___2, Human_papillomavirus___54, Human_papillomavirus___61, Human_papillomavirus___cand90, Human_parainfluenza_virus_1, Human_parainfluenza_virus_2, Human_parainfluenza_virus_3, Human_parechovirus, Human_parvovirus_4, Human_parvovirus_b19, Human_picobirnavirus, Human_respiratory_syncytial_virus, Human_rhinovirus_a, Human_rhinovirus_b, Human_rhinovirus_c, Human_tmev_like_cardiovirus, Human_t_lymphotropic_virus_1, Human_t_lymphotropic_virus_2, Human_t_lymphotropic_virus_4",,,https://www.omicsdi.org/dataset/gpmdb/GPM11210021801
P08,bioscouter_keyword,1,200,10.029,geo|GSE4390,GSE4390,geo,Analysis of expression in SOD1 transgenic mouse spinal cord,transcriptomics,Mus musculus,6,0.6000000000000001,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE4390
P08,bioscouter_keyword,2,200,10.029,cptac|PDC000351,PDC000351,cptac,CPTAC Deep Proteomics 2D-DIA,proteomics,Homo sapiens,3,0.4,https://pdc.cancer.gov/pdc/study/PDC000351
P08,bioscouter_keyword,3,200,10.029,cptac|PDC000231,PDC000231,cptac,Georgetown Lung Cancer Proteomics Study,proteomics,Homo sapiens,11,0.4,https://pdc.cancer.gov/pdc/study/PDC000231
P08,bioscouter_keyword,4,200,10.029,geo|GSE282665,GSE282665,geo,Human VCP mutant ALS/FTD microglia display immune and lysosomal phenotypes independently of GPNMB,transcriptomics,Homo sapiens,93,0.35,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE282665
P08,bioscouter_keyword,5,200,10.029,geo|GSE246397,GSE246397,geo,Targeting low levels of MIF expression as a potential therapeutic strategy for ALS,transcriptomics,Mus musculus,24,0.35,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE246397
P08,bioscouter_embedding,1,200,10.029,geo|GSE282665,GSE282665,geo,Human VCP mutant ALS/FTD microglia display immune and lysosomal phenotypes independently of GPNMB,transcriptomics,Homo sapiens,93,0.568415,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE282665
P08,bioscouter_embedding,2,200,10.029,geo|GSE4390,GSE4390,geo,Analysis of expression in SOD1 transgenic mouse spinal cord,transcriptomics,Mus musculus,6,0.545181,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE4390
P08,bioscouter_embedding,3,200,10.029,cptac|PDC000351,PDC000351,cptac,CPTAC Deep Proteomics 2D-DIA,proteomics,Homo sapiens,3,0.501155,https://pdc.cancer.gov/pdc/study/PDC000351
P08,bioscouter_embedding,4,200,10.029,geo|GSE246397,GSE246397,geo,Targeting low levels of MIF expression as a potential therapeutic strategy for ALS,transcriptomics,Mus musculus,24,0.471495,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE246397
P08,bioscouter_embedding,5,200,10.029,cptac|PDC000231,PDC000231,cptac,Georgetown Lung Cancer Proteomics Study,proteomics,Homo sapiens,11,0.376211,https://pdc.cancer.gov/pdc/study/PDC000231
P08,bioscouter_hybrid,1,200,10.029,cellxgene|0986e4cd-7a58-405d-9b91-4b199bb4124e,0986e4cd-7a58-405d-9b91-4b199bb4124e,cellxgene,ALS motor cortex and spinal cord single-nucleus multiome dataset,single_cell,Homo sapiens,0,0.601893,https://cellxgene.cziscience.com/collections/0986e4cd-7a58-405d-9b91-4b199bb4124e
P08,bioscouter_hybrid,2,200,10.029,geo|GSE282665,GSE282665,geo,Human VCP mutant ALS/FTD microglia display immune and lysosomal phenotypes independently of GPNMB,transcriptomics,Homo sapiens,93,0.568415,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE282665
P08,bioscouter_hybrid,3,200,10.029,ena|PRJNA1076157,PRJNA1076157,ena,"TDP43 proteinopathy exhibits disease, tissue, and context-specific cryptic splicing signatures",genomics,Homo sapiens,0,0.567024,https://www.ebi.ac.uk/ena/browser/view/PRJNA1076157
P08,bioscouter_hybrid,4,200,10.029,geo|GSE4390,GSE4390,geo,Analysis of expression in SOD1 transgenic mouse spinal cord,transcriptomics,Mus musculus,6,0.545181,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE4390
P08,bioscouter_hybrid,5,200,10.029,cptac|PDC000351,PDC000351,cptac,CPTAC Deep Proteomics 2D-DIA,proteomics,Homo sapiens,3,0.501155,https://pdc.cancer.gov/pdc/study/PDC000351
P08,bioscouter_hybrid,6,200,10.029,geo|GSE68719,GSE68719,geo,mRNA-Seq expression and MS3 proteomics profiling of human post-mortem BA9 brain tissue for Parkinson Disease and neurologically normal individuals,transcriptomics,Homo sapiens,73,0.497917,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE68719
P08,bioscouter_hybrid,7,200,10.029,geo|GSE157825,GSE157825,geo,Proteomics analysis of a human brain sample from a mucolipidosis type IV patient reveals pathophysiological pathways,transcriptomics,Mus musculus,33,0.476453,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157825
P08,bioscouter_hybrid,8,200,10.029,geo|GSE246397,GSE246397,geo,Targeting low levels of MIF expression as a potential therapeutic strategy for ALS,transcriptomics,Mus musculus,24,0.471495,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE246397
P08,bioscouter_hybrid,9,200,10.029,geo|GSE221179,GSE221179,geo,Integrative multi-omics analysis reveals conserved cell-projection deficits in human Down syndrome brains,transcriptomics,Homo sapiens,84,0.458754,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE221179
P08,bioscouter_hybrid,10,200,10.029,geo|GSE310367,GSE310367,geo,Brain Molecular Mechanisms in Rasmussen Encephalitis,transcriptomics,Homo sapiens,49,0.454592,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE310367
P08,omicsdi,1,200,1.971,jpost|PXD030651,PXD030651,jpost,MS analysis of phosphopeptides enriched from the lumbar spinal cord of SOD1G93A mice at 20weeks.,Proteomics,Mus Musculus (mouse),,,https://www.omicsdi.org/dataset/jpost/PXD030651
P08,omicsdi,2,200,1.971,biostudies-arrayexpress|E-GEOD-4390,E-GEOD-4390,biostudies-arrayexpress,Transcription profiling of mouse model of amyotrophic lateral sclerosis (ALS) vs. wild type,Transcriptomics,Mus musculus,,,https://www.omicsdi.org/dataset/biostudies-arrayexpress/E-GEOD-4390
P08,omicsdi,3,200,1.971,pride|PXD067060,PXD067060,pride,TDP-43 pathology is associated with divergent protein profiles in ALS brain and spinal cord,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD067060
P08,omicsdi,4,200,1.971,pride|PXD042617,PXD042617,pride,Integrative proteomics highlight presynaptic alterations and c-Jun misactivation as convergent pathomechanisms in ALS,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD042617
P08,omicsdi,5,200,1.971,pride|PXD031964,PXD031964,pride,UBQLN2 restrains the domesticated retrotransposon PEG10 to maintain neuronal health in ALS,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD031964
P08,omicsdi,6,200,1.971,massive|MSV000092119,MSV000092119,massive,TDP-43-stratified single-cell proteomic profiling of postmortem human spinal motor neurons reveals protein dynamics in amyotrophic lateral sclerosis,Proteomics,Homo Sapiens (ncbitaxon:9606),,,https://www.omicsdi.org/dataset/massive/MSV000092119
P08,omicsdi,7,200,1.971,pride|PXD062823,PXD062823,pride,Spinal cord phosphoproteome of SCA2/ALS13 mouse model,Proteomics,Mus musculus (Mouse),,,https://www.omicsdi.org/dataset/pride/PXD062823
P08,omicsdi,8,200,1.971,pride|PXD026576,PXD026576,pride,Perturbations of the proteome in primary astrocytes from the hSOD1(G93A) ALS mouse model,Proteomics,Mus musculus (Mouse),,,https://www.omicsdi.org/dataset/pride/PXD026576
P08,omicsdi,9,200,1.971,jpost|PXD034483,PXD034483,jpost,Proteins co-localized with RNA  Pol2 in ALS patient-derived neural precursors,Proteomics,Homo Sapiens (human),,,https://www.omicsdi.org/dataset/jpost/PXD034483
P08,omicsdi,10,200,1.971,pride|PXD047502,PXD047502,pride,PolyGR and polyPR knock-in mice reveal a conserved neuroprotective extracellular matrix signature in C9orf72 ALS/FTD neurons,Proteomics,Mus musculus (Mouse),,,https://www.omicsdi.org/dataset/pride/PXD047502
P09,bioscouter_keyword,1,200,10.021,geo|GSE181091,GSE181091,geo,Serum Circulating Proteins from Pediatric Dilated Cardiomyopathy Patients Cause Pathologic Remodeling and Cardiomyocyte Stiffness [SOMA-proteomics],transcriptomics,Homo sapiens,12,0.6666666666666666,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181091
P09,bioscouter_keyword,2,200,10.021,geo|GSE168610,GSE168610,geo,"Transcriptomic analyses of cardiomyopathy development in mice carrying the phospholamban p.(Arg14del) pathogenic variant, and comparison with ischemic heart disease",transcriptomics,Mus musculus,39,0.6666666666666666,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168610
P09,bioscouter_keyword,3,200,10.021,geo|GSE280991,GSE280991,geo,Partial restoration of the mitochondrial dysfunction by AAV-Ant1 (Slc25a4) transduction protects against dilated cardiomyopathy in Slc25a4-/- plus mtDNA mutant mice,transcriptomics,Mus musculus,115,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE280991
P09,bioscouter_keyword,4,200,10.021,geo|GSE266487,GSE266487,geo,Mitophagy Mitigates Mitochondrial Fatty Acid β-oxidation Deficient Cardiomyopathy,transcriptomics,Mus musculus,16,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE266487
P09,bioscouter_keyword,5,200,10.021,geo|GSE274500,GSE274500,geo,Multi-omics Analysis Unveils Metabolic Inflexibility Manifesting as Impaired Branched Amino Acid and Enhanced Fatty Acid Degradation in a Mouse Model of Diabetic Cardiomyopathy [RNA-seq],transcriptomics,Mus musculus,8,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE274500
P09,bioscouter_keyword,6,200,10.021,geo|GSE274499,GSE274499,geo,Multi-omics Analysis Unveils Metabolic Inflexibility Manifesting as Impaired Branched Amino Acid and Enhanced Fatty Acid Degradation in a Mouse Model of Diabetic Cardiomyopathy [ATAC-seq],epigenomics,Mus musculus,8,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE274499
P09,bioscouter_keyword,7,200,10.021,geo|GSE266649,GSE266649,geo,Contribution of hypoxia-inducible 1alpha to pathogenesis of sarcomeric hypertrophic cardiomyopathy,transcriptomics,Mus musculus,4,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE266649
P09,bioscouter_keyword,8,200,10.021,geo|GSE199925,GSE199925,geo,Desmosomal protein degradation as underlying causes of arrhythmogenic cardiomyopathy [PKP2 c.1755delA/WT and WT],transcriptomics,Mus musculus,8,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199925
P09,bioscouter_keyword,9,200,10.021,geo|GSE160289,GSE160289,geo,Desmosomal protein degradation as underlying causes of arrhythmogenic cardiomyopathy,transcriptomics,Homo sapiens,8,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160289
P09,bioscouter_keyword,10,200,10.021,geo|GSE161052,GSE161052,geo,The protective effect of spermine on diabetic cardiomyopathy.,transcriptomics,Mus musculus,9,0.4666666666666667,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE161052
P09,bioscouter_embedding,1,200,10.021,geo|GSE181091,GSE181091,geo,Serum Circulating Proteins from Pediatric Dilated Cardiomyopathy Patients Cause Pathologic Remodeling and Cardiomyocyte Stiffness [SOMA-proteomics],transcriptomics,Homo sapiens,12,0.642464,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181091
P09,bioscouter_embedding,2,200,10.021,geo|GSE168610,GSE168610,geo,"Transcriptomic analyses of cardiomyopathy development in mice carrying the phospholamban p.(Arg14del) pathogenic variant, and comparison with ischemic heart disease",transcriptomics,Mus musculus,39,0.596834,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168610
P09,bioscouter_embedding,3,200,10.021,geo|GSE161052,GSE161052,geo,The protective effect of spermine on diabetic cardiomyopathy.,transcriptomics,Mus musculus,9,0.591138,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE161052
P09,bioscouter_embedding,4,200,10.021,geo|GSE236791,GSE236791,geo,Prdm16 mutation determines sex-specific cardiac metabolism and identifies two novel cardiac metabolic regulators,transcriptomics,Mus musculus,19,0.578132,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE236791
P09,bioscouter_embedding,5,200,10.021,geo|GSE160289,GSE160289,geo,Desmosomal protein degradation as underlying causes of arrhythmogenic cardiomyopathy,transcriptomics,Homo sapiens,8,0.539302,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160289
P09,bioscouter_embedding,6,200,10.021,geo|GSE266649,GSE266649,geo,Contribution of hypoxia-inducible 1alpha to pathogenesis of sarcomeric hypertrophic cardiomyopathy,transcriptomics,Mus musculus,4,0.528365,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE266649
P09,bioscouter_embedding,7,200,10.021,geo|GSE199925,GSE199925,geo,Desmosomal protein degradation as underlying causes of arrhythmogenic cardiomyopathy [PKP2 c.1755delA/WT and WT],transcriptomics,Mus musculus,8,0.527505,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE199925
P09,bioscouter_embedding,8,200,10.021,geo|GSE18656,GSE18656,geo,Genomic and Proteomic Biomarkers of Cardiac Allograft Vasculopathy,transcriptomics,Homo sapiens,25,0.523917,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE18656
P09,bioscouter_embedding,9,200,10.021,geo|GSE241118,GSE241118,geo,The transcriptome of humans,transcriptomics,Homo sapiens,6,0.516865,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE241118
P09,bioscouter_embedding,10,200,10.021,geo|GSE274500,GSE274500,geo,Multi-omics Analysis Unveils Metabolic Inflexibility Manifesting as Impaired Branched Amino Acid and Enhanced Fatty Acid Degradation in a Mouse Model of Diabetic Cardiomyopathy [RNA-seq],transcriptomics,Mus musculus,8,0.515417,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE274500
P09,bioscouter_hybrid,1,200,10.021,geo|GSE181091,GSE181091,geo,Serum Circulating Proteins from Pediatric Dilated Cardiomyopathy Patients Cause Pathologic Remodeling and Cardiomyocyte Stiffness [SOMA-proteomics],transcriptomics,Homo sapiens,12,0.642464,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181091
P09,bioscouter_hybrid,2,200,10.021,geo|GSE234820,GSE234820,geo,Whole-exome sequencing reveals mutational signature of hypertrophic cardiomyopathy,transcriptomics,Homo sapiens,14,0.631376,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE234820
P09,bioscouter_hybrid,3,200,10.021,geo|GSE137920,GSE137920,geo,RNA sequencing for human induced pluripotent stem cell cardiomyocyte differentiation,transcriptomics,Homo sapiens,12,0.613636,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE137920
P09,bioscouter_hybrid,4,200,10.021,geo|GSE168610,GSE168610,geo,"Transcriptomic analyses of cardiomyopathy development in mice carrying the phospholamban p.(Arg14del) pathogenic variant, and comparison with ischemic heart disease",transcriptomics,Mus musculus,39,0.596834,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168610
P09,bioscouter_hybrid,5,200,10.021,geo|GSE161052,GSE161052,geo,The protective effect of spermine on diabetic cardiomyopathy.,transcriptomics,Mus musculus,9,0.591138,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE161052
P09,bioscouter_hybrid,6,200,10.021,geo|GSE331527,GSE331527,geo,Engineered heart tissues facilitate functional characterization of noncoding variants implicated in Hypertrophic and Dilated Cardiomyopathy [Bulk RNA-Seq],transcriptomics,Homo sapiens,15,0.588102,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE331527
P09,bioscouter_hybrid,7,200,10.021,geo|GSE236791,GSE236791,geo,Prdm16 mutation determines sex-specific cardiac metabolism and identifies two novel cardiac metabolic regulators,transcriptomics,Mus musculus,19,0.578132,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE236791
P09,bioscouter_hybrid,8,200,10.021,cellxgene|e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,cellxgene,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,single_cell,Homo sapiens,0,0.570612,https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb
P09,bioscouter_hybrid,9,200,10.021,ena|PRJDB20403,PRJDB20403,ena,Whole-exome sequencing data of progressive cardiac conduction family,genomics,Homo sapiens,0,0.553846,https://www.ebi.ac.uk/ena/browser/view/PRJDB20403
P09,bioscouter_hybrid,10,200,10.021,geo|GSE160289,GSE160289,geo,Desmosomal protein degradation as underlying causes of arrhythmogenic cardiomyopathy,transcriptomics,Homo sapiens,8,0.539302,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160289
P09,omicsdi,1,200,2.224,iprox|PXD065145,PXD065145,iprox,Inegrative Proteomic Analysis Reveals the Cytaskeleton Regulation and Mtophagy Diference Between ischemicCardiomyopathy and Dilated Cardiomyopathy,Proteomics,Homo Sapiens,,,https://www.omicsdi.org/dataset/iprox/PXD065145
P09,omicsdi,2,200,2.224,massive|MSV000091822,MSV000091822,massive,Human hypertrophic cardiomyopathy cardiac tissue phosphoproteomics,Proteomics,Homo Sapiens (ncbitaxon:9606),,,https://www.omicsdi.org/dataset/massive/MSV000091822
P09,omicsdi,3,200,2.224,massive|MSV000095912,MSV000095912,massive,Heart surfaceome profiling using biotin capture,Proteomics,Mus Musculus (ncbitaxon:10090),,,https://www.omicsdi.org/dataset/massive/MSV000095912
P09,omicsdi,4,200,2.224,pride|PXD055986,PXD055986,pride,Proteomic and metabolomic profiling in human peripartum cardiomyopathy,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD055986
P09,omicsdi,5,200,2.224,biostudies-arrayexpress|E-MTAB-2572,E-MTAB-2572,biostudies-arrayexpress,RBM20 orchestrates cardiac pre-mRNA,Transcriptomics,Homo sapiens,,,https://www.omicsdi.org/dataset/biostudies-arrayexpress/E-MTAB-2572
P09,omicsdi,6,200,2.224,pride|PXD031641,PXD031641,pride,Mouse heart proteomics in Oma1 and Cox10 deficient mice,Proteomics,Mus musculus (Mouse),,,https://www.omicsdi.org/dataset/pride/PXD031641
P09,omicsdi,7,200,2.224,pride|PXD061985,PXD061985,pride,An unbiased molecular characterisation of peripartum cardiomyopathy identfies mast cell chymase as a new diagnostic candidate and therapeutic target,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD061985
P09,omicsdi,8,200,2.224,pride|PXD038066,PXD038066,pride,Sarcomeric Proteoform Landscape in Ischemic Cardiomyopathy Defined by Top-down Proteomics,Proteomics,Homo sapiens (Human),,,https://www.omicsdi.org/dataset/pride/PXD038066
P09,omicsdi,9,200,2.224,iprox|PXD060863,PXD060863,iprox,Region and cell-type resolved multi-omic altas of the heart,Proteomics,Homo Sapiens; Rattus Norvegicus; Mus Musculus,,,https://www.omicsdi.org/dataset/iprox/PXD060863
P09,omicsdi,10,200,2.224,massive|MSV000092522,MSV000092522,massive,Metabolomic Insights in Advanced Cardiomyopathy of Chronic Chagasic and Idiopathic Patients that Underwent Heart Transplant,Proteomics,Homo Sapiens (ncbitaxon:9606),,,https://www.omicsdi.org/dataset/massive/MSV000092522
P10,bioscouter_keyword,1,200,8.531,cptac|PDC000216,PDC000216,cptac,Proteogenomics of Gastric Cancer - Glycoproteome,proteomics,Homo sapiens,80,0.7000000000000001,https://pdc.cancer.gov/pdc/study/PDC000216
P10,bioscouter_keyword,2,200,8.531,cptac|PDC000215,PDC000215,cptac,Proteogenomics of Gastric Cancer - Phosphoproteome,proteomics,Homo sapiens,80,0.7000000000000001,https://pdc.cancer.gov/pdc/study/PDC000215
P10,bioscouter_keyword,3,200,8.531,cptac|PDC000214,PDC000214,cptac,Proteogenomics of Gastric Cancer - Proteome,proteomics,Homo sapiens,80,0.7000000000000001,https://pdc.cancer.gov/pdc/study/PDC000214
P10,bioscouter_keyword,4,200,8.531,cptac|PDC000231,PDC000231,cptac,Georgetown Lung Cancer Proteomics Study,proteomics,Homo sapiens,11,0.7,https://pdc.cancer.gov/pdc/study/PDC000231
P10,bioscouter_keyword,5,200,8.531,cptac|PDC000714,PDC000714,cptac,CPTAC-HCMI-Organoids Phase 1 - Ubiquitylome,proteomics,Homo sapiens,71,0.5,https://pdc.cancer.gov/pdc/study/PDC000714
P10,bioscouter_keyword,6,200,8.531,cptac|PDC000713,PDC000713,cptac,CPTAC-HCMI-Organoids Phase 1 - Acetylome,proteomics,Homo sapiens,71,0.5,https://pdc.cancer.gov/pdc/study/PDC000713
P10,bioscouter_keyword,7,200,8.531,cptac|PDC000712,PDC000712,cptac,CPTAC-HCMI-Organoids Phase 1 - Phosphoproteome,proteomics,Homo sapiens,71,0.5,https://pdc.cancer.gov/pdc/study/PDC000712
P10,bioscouter_keyword,8,200,8.531,cptac|PDC000711,PDC000711,cptac,CPTAC-HCMI-Organoids Phase 1 - Proteome,proteomics,Homo sapiens,71,0.5,https://pdc.cancer.gov/pdc/study/PDC000711
P10,bioscouter_keyword,9,200,8.531,cptac|PDC000696,PDC000696,cptac,Yonsei Cancer Center - TNBC - Phosphoproteome,proteomics,Homo sapiens,52,0.5,https://pdc.cancer.gov/pdc/study/PDC000696
P10,bioscouter_keyword,10,200,8.531,cptac|PDC000695,PDC000695,cptac,Yonsei Cancer Center - TNBC - Proteome,proteomics,Homo sapiens,52,0.5,https://pdc.cancer.gov/pdc/study/PDC000695
P10,bioscouter_embedding,1,200,8.531,cptac|PDC000504,PDC000504,cptac,CPTAC PDAC BioTExt - Proteome,proteomics,Homo sapiens,15,0.724517,https://pdc.cancer.gov/pdc/study/PDC000504
P10,bioscouter_embedding,2,200,8.531,cptac|PDC000248,PDC000248,cptac,KU PDAC Discovery Study - Global proteome,proteomics,Homo sapiens,154,0.704826,https://pdc.cancer.gov/pdc/study/PDC000248
P10,bioscouter_embedding,3,200,8.531,cptac|PDC000393,PDC000393,cptac,Sampling techniques for enrichment of PDAC - Proteome,proteomics,Homo sapiens,7,0.687554,https://pdc.cancer.gov/pdc/study/PDC000393
P10,bioscouter_embedding,4,200,8.531,cptac|PDC000341,PDC000341,cptac,CPTAC PDA Discovery Study - DIA Proteome,proteomics,Homo sapiens,105,0.685023,https://pdc.cancer.gov/pdc/study/PDC000341
P10,bioscouter_embedding,5,200,8.531,cptac|PDC000270,PDC000270,cptac,CPTAC PDA Discovery Study - Proteome,proteomics,Homo sapiens,166,0.676588,https://pdc.cancer.gov/pdc/study/PDC000270
P10,bioscouter_embedding,6,200,8.531,cptac|PDC000629,PDC000629,cptac,IPMN Study - CPTAC PDAC Proteome,proteomics,Homo sapiens,146,0.673029,https://pdc.cancer.gov/pdc/study/PDC000629
P10,bioscouter_embedding,7,200,8.531,cptac|PDC000272,PDC000272,cptac,CPTAC PDA Discovery Study - Intact Glycoproteome,proteomics,Homo sapiens,166,0.651919,https://pdc.cancer.gov/pdc/study/PDC000272
P10,bioscouter_embedding,8,200,8.531,cptac|PDC000249,PDC000249,cptac,KU PDAC Discovery Study - Phosphoproteome,proteomics,Homo sapiens,154,0.645823,https://pdc.cancer.gov/pdc/study/PDC000249
P10,bioscouter_embedding,9,200,8.531,cptac|PDC000271,PDC000271,cptac,CPTAC PDA Discovery Study - Phosphoproteome,proteomics,Homo sapiens,166,0.638122,https://pdc.cancer.gov/pdc/study/PDC000271
