query_id,pool_id,system,rank,record_key
P07,3d2be7404577250a,native_source_api,10,cptac|PDC000633
P07,754c6ef2ca450ff8,omicsdi,1,dbgap|phs001287
P07,5b16126e7dcbe509,omicsdi,2,dbgap|phs000892
P07,3ae02128a133c689,omicsdi,3,biostudies-literature|S-EPMC8847186
P07,812cdc8038d52bd8,omicsdi,4,biostudies-literature|S-EPMC10494184
P07,3b03b6107caef368,omicsdi,5,massive|MSV000086793
P07,c72ebe95a62eed41,omicsdi,6,massive|MSV000084243
P07,bc00e0c907cc1d08,omicsdi,7,massive|MSV000079852
P07,18729566fe588abe,omicsdi,8,biostudies-literature|S-EPMC7710148
P07,53f9b726bcdedea8,omicsdi,9,biostudies-literature|S-EPMC7072708
P07,ef519016383ef533,omicsdi,10,gpmdb|GPM11210021801
P08,fac721d1f703d085,bioscouter_keyword,1,geo|GSE4390
P08,995c0c654df7a15e,bioscouter_keyword,2,cptac|PDC000351
P08,16783c717e4bf050,bioscouter_keyword,3,cptac|PDC000231
P08,9c8bc3489cda9b52,bioscouter_keyword,4,geo|GSE282665
P08,55579db4c8f4c1bc,bioscouter_keyword,5,geo|GSE246397
P08,9c8bc3489cda9b52,bioscouter_embedding,1,geo|GSE282665
P08,fac721d1f703d085,bioscouter_embedding,2,geo|GSE4390
P08,995c0c654df7a15e,bioscouter_embedding,3,cptac|PDC000351
P08,55579db4c8f4c1bc,bioscouter_embedding,4,geo|GSE246397
P08,16783c717e4bf050,bioscouter_embedding,5,cptac|PDC000231
P08,7103537ba259dfff,bioscouter_hybrid,1,cellxgene|0986e4cd-7a58-405d-9b91-4b199bb4124e
P08,9c8bc3489cda9b52,bioscouter_hybrid,2,geo|GSE282665
P08,8ff23b3a80990293,bioscouter_hybrid,3,ena|PRJNA1076157
P08,fac721d1f703d085,bioscouter_hybrid,4,geo|GSE4390
P08,995c0c654df7a15e,bioscouter_hybrid,5,cptac|PDC000351
P08,96478a51daeb9603,bioscouter_hybrid,6,geo|GSE68719
P08,bad35b84912a3c09,bioscouter_hybrid,7,geo|GSE157825
P08,55579db4c8f4c1bc,bioscouter_hybrid,8,geo|GSE246397
P08,0f24682ddac3b466,bioscouter_hybrid,9,geo|GSE221179
P08,bef5d2c29c2b4e6a,bioscouter_hybrid,10,geo|GSE310367
P08,95ace4666354a2a9,omicsdi,1,jpost|PXD030651
P08,70d629bf54d9e0ae,omicsdi,2,biostudies-arrayexpress|E-GEOD-4390
P08,3e81c5d2ad7c8875,omicsdi,3,pride|PXD067060
P08,ae5c3addb41cf284,omicsdi,4,pride|PXD042617
P08,3c5ca69a2d2ed149,omicsdi,5,pride|PXD031964
P08,38d1ebb34d59612c,omicsdi,6,massive|MSV000092119
P08,d9fbb7096bb4ed53,omicsdi,7,pride|PXD062823
P08,d1269b2956c276fb,omicsdi,8,pride|PXD026576
P08,49cd6cd000ab71d6,omicsdi,9,jpost|PXD034483
P08,a4cd588061453758,omicsdi,10,pride|PXD047502
P09,45bb7c216ed035fd,bioscouter_keyword,1,geo|GSE181091
P09,3bffbaf55d7b7eed,bioscouter_keyword,2,geo|GSE168610
P09,bf3ca2850aa0f3b6,bioscouter_keyword,3,geo|GSE280991
P09,4039e6ed116e1a84,bioscouter_keyword,4,geo|GSE266487
P09,d7f9871f2e9cba5f,bioscouter_keyword,5,geo|GSE274500
P09,d9602e97e0f6f44f,bioscouter_keyword,6,geo|GSE274499
P09,a5038b05e6d7e513,bioscouter_keyword,7,geo|GSE266649
P09,f78c146a74c24d52,bioscouter_keyword,8,geo|GSE199925
P09,e69b67c36b4ce938,bioscouter_keyword,9,geo|GSE160289
P09,c7eafc354bfd634a,bioscouter_keyword,10,geo|GSE161052
P09,45bb7c216ed035fd,bioscouter_embedding,1,geo|GSE181091
P09,3bffbaf55d7b7eed,bioscouter_embedding,2,geo|GSE168610
P09,c7eafc354bfd634a,bioscouter_embedding,3,geo|GSE161052
P09,5d079f6f3443bbad,bioscouter_embedding,4,geo|GSE236791
P09,e69b67c36b4ce938,bioscouter_embedding,5,geo|GSE160289
P09,a5038b05e6d7e513,bioscouter_embedding,6,geo|GSE266649
P09,f78c146a74c24d52,bioscouter_embedding,7,geo|GSE199925
P09,ce160552ef6070cd,bioscouter_embedding,8,geo|GSE18656
P09,bfbdf8fb3425fdde,bioscouter_embedding,9,geo|GSE241118
P09,d7f9871f2e9cba5f,bioscouter_embedding,10,geo|GSE274500
P09,45bb7c216ed035fd,bioscouter_hybrid,1,geo|GSE181091
P09,0ebf8252678284dd,bioscouter_hybrid,2,geo|GSE234820
P09,d42bf0da2daa4bc5,bioscouter_hybrid,3,geo|GSE137920
P09,3bffbaf55d7b7eed,bioscouter_hybrid,4,geo|GSE168610
P09,c7eafc354bfd634a,bioscouter_hybrid,5,geo|GSE161052
P09,a0c2ad5768402a30,bioscouter_hybrid,6,geo|GSE331527
P09,5d079f6f3443bbad,bioscouter_hybrid,7,geo|GSE236791
P09,f83257240e209482,bioscouter_hybrid,8,cellxgene|e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb
P09,c9677581d7902eb9,bioscouter_hybrid,9,ena|PRJDB20403
P09,e69b67c36b4ce938,bioscouter_hybrid,10,geo|GSE160289
P09,189b22489664f7a0,omicsdi,1,iprox|PXD065145
P09,e514b816b587651b,omicsdi,2,massive|MSV000091822
P09,c290c2a7d1952be7,omicsdi,3,massive|MSV000095912
P09,abc71f7bce10d6d9,omicsdi,4,pride|PXD055986
P09,e67d6cf9fb24e3da,omicsdi,5,biostudies-arrayexpress|E-MTAB-2572
P09,d7c05d63e30f946a,omicsdi,6,pride|PXD031641
P09,53c8ce4c63b86f7b,omicsdi,7,pride|PXD061985
P09,a1efb468a4d41d67,omicsdi,8,pride|PXD038066
P09,7dfcbcb7b79e546f,omicsdi,9,iprox|PXD060863
P09,30bcc8c30758314c,omicsdi,10,massive|MSV000092522
P10,f5dfe989ec9a07da,bioscouter_keyword,1,cptac|PDC000216
P10,060b8ff9e6a03df0,bioscouter_keyword,2,cptac|PDC000215
P10,8fd7ac9c6f0b30c7,bioscouter_keyword,3,cptac|PDC000214
P10,fd3549148e9537e5,bioscouter_keyword,4,cptac|PDC000231
P10,232957b14d4cdf5a,bioscouter_keyword,5,cptac|PDC000714
P10,56ab71a9fec6a1d1,bioscouter_keyword,6,cptac|PDC000713
P10,273cb5061f1e3665,bioscouter_keyword,7,cptac|PDC000712
P10,a2528fd98fa66dd2,bioscouter_keyword,8,cptac|PDC000711
P10,6397900cb99484fd,bioscouter_keyword,9,cptac|PDC000696
P10,1b6509df782d0070,bioscouter_keyword,10,cptac|PDC000695
P10,b11957e7cd1b81de,bioscouter_embedding,1,cptac|PDC000504
P10,8f7806c4afa9eb3f,bioscouter_embedding,2,cptac|PDC000248
P10,b85b8e1da07c7a13,bioscouter_embedding,3,cptac|PDC000393
P10,e7ca07e9ef93a9ae,bioscouter_embedding,4,cptac|PDC000341
P10,b476686d692cf455,bioscouter_embedding,5,cptac|PDC000270
P10,e59d647b144bf6f7,bioscouter_embedding,6,cptac|PDC000629
P10,bab811fe82787e5c,bioscouter_embedding,7,cptac|PDC000272
P10,90a0dd27d1611566,bioscouter_embedding,8,cptac|PDC000249
P10,7c570b960a089f30,bioscouter_embedding,9,cptac|PDC000271
P10,5df2892bb26572e9,bioscouter_embedding,10,cptac|PDC000526
P10,b11957e7cd1b81de,bioscouter_hybrid,1,cptac|PDC000504
P10,8f7806c4afa9eb3f,bioscouter_hybrid,2,cptac|PDC000248
P10,b85b8e1da07c7a13,bioscouter_hybrid,3,cptac|PDC000393
P10,e7ca07e9ef93a9ae,bioscouter_hybrid,4,cptac|PDC000341
P10,b476686d692cf455,bioscouter_hybrid,5,cptac|PDC000270
P10,e59d647b144bf6f7,bioscouter_hybrid,6,cptac|PDC000629
P10,83a7741bdd6e1af6,bioscouter_hybrid,7,ena|PRJNA289550
P10,1ff5f8f98850b6f4,bioscouter_hybrid,8,ena|PRJNA289549
P10,bab811fe82787e5c,bioscouter_hybrid,9,cptac|PDC000272
P10,90a0dd27d1611566,bioscouter_hybrid,10,cptac|PDC000249
P10,13f438a6131af0c4,omicsdi,1,massive|MSV000093747
P10,7ccc5db1c423ab75,omicsdi,2,massive|MSV000093583
P10,b98577ef81bd8163,omicsdi,3,pride|PXD048644
P10,5568f197c388882b,omicsdi,4,pride|PXD012480
P10,5d969a8c65b10edb,omicsdi,5,pride|PXD015126
P10,0b2122681739b7dc,omicsdi,6,massive|MSV000088250
P10,8c628f8d22694838,omicsdi,7,pride|PXD054693
P10,868b4f96e568846f,omicsdi,8,pride|PXD048307
P10,79ea09cb0d1775a9,omicsdi,9,pride|PXD034177
P10,7e2cade7380a196c,omicsdi,10,pride|PXD042234
P11,bd043cc193755e1c,bioscouter_keyword,1,cptac|PDC000351
P11,98f827e0b2fe9e76,bioscouter_keyword,2,cptac|PDC000231
P11,bd043cc193755e1c,bioscouter_embedding,1,cptac|PDC000351
P11,98f827e0b2fe9e76,bioscouter_embedding,2,cptac|PDC000231
P11,6dd62877e758a46b,bioscouter_hybrid,1,mgnify|MGYS00005266
P11,ab1aa66c845e14d8,bioscouter_hybrid,2,mgrast|mgp98
P11,1c2c449073f7c0ba,bioscouter_hybrid,3,mgrast|mgp60
P11,8aacec15251c0812,bioscouter_hybrid,4,mgnify|MGYS00005338
P11,69f2a4c354dded49,bioscouter_hybrid,5,mgnify|MGYS00005282
P11,74cb220eafc1395b,bioscouter_hybrid,6,mgnify|MGYS00006006
P11,256e9ed39d7374d7,bioscouter_hybrid,7,mgnify|MGYS00005220
P11,561121e059fcc705,bioscouter_hybrid,8,ena|PRJNA1119055
P11,d4e283f42f30782c,bioscouter_hybrid,9,mgnify|MGYS00001193
P11,8019fb4e083fe786,bioscouter_hybrid,10,mgnify|MGYS00005203
P11,333437f562df7322,omicsdi,1,massive|MSV000080862
P11,d9e61ade58dc7ac7,omicsdi,2,massive|MSV000085048
P11,17a9285c2c424206,omicsdi,3,massive|MSV000090481
P11,e2297c6b7dd1949f,omicsdi,4,massive|MSV000091494
P11,e07a79f4c81dbfe5,omicsdi,5,massive|MSV000082823
P11,a9a61c947cdfb807,omicsdi,6,massive|MSV000084364
P11,8c9c24ca5bcf822d,omicsdi,7,massive|MSV000089755
P11,d53797b69b1cdb6b,omicsdi,8,massive|MSV000097318
P11,b79adb57ebda9df7,omicsdi,9,biostudies-literature|S-EPMC9684161
P11,2df14d003f263a84,omicsdi,10,massive|MSV000094933
P12,1e680b9da1f830c7,bioscouter_keyword,1,geo|GSE285865
P12,12df40aa8fc93581,bioscouter_keyword,2,cptac|PDC000351
P12,1cabf92993d50758,bioscouter_keyword,3,cptac|PDC000231
P12,7fccc130e4b2791d,bioscouter_keyword,4,geo|GSE200597
P12,1e680b9da1f830c7,bioscouter_embedding,1,geo|GSE285865
P12,7fccc130e4b2791d,bioscouter_embedding,2,geo|GSE200597
P12,12df40aa8fc93581,bioscouter_embedding,3,cptac|PDC000351
P12,1cabf92993d50758,bioscouter_embedding,4,cptac|PDC000231
P12,1e680b9da1f830c7,bioscouter_hybrid,1,geo|GSE285865
P12,7fccc130e4b2791d,bioscouter_hybrid,2,geo|GSE200597
P12,64ef4694903d281e,bioscouter_hybrid,3,mgnify|MGYS00005321
P12,b5d2a1b8e4ba82ef,bioscouter_hybrid,4,ena|PRJNA1310791
P12,1a557780dbdab6fb,bioscouter_hybrid,5,geo|GSE294277
P12,12df40aa8fc93581,bioscouter_hybrid,6,cptac|PDC000351
P12,67eaf1a02040da67,bioscouter_hybrid,7,ena|PRJNA1014459
P12,4cfc775d0663abdb,bioscouter_hybrid,8,cptac|PDC000294
P12,01af06549771e15e,bioscouter_hybrid,9,geo|GSE68719
P12,e74944f3951f9b7f,bioscouter_hybrid,10,ena|PRJNA1136431
P12,04a8a41518a7387c,omicsdi,1,pride|PXD020235
P12,e9135b4b8368a93c,omicsdi,2,iprox|PXD055569
P12,07d58aca37806f3f,omicsdi,3,pride|PXD035180
P12,c28edaf8b68e6bc7,omicsdi,4,pride|PXD038584
P12,f58801b3791d191a,omicsdi,5,pride|PXD062696
P12,481a54cb720b4a97,omicsdi,6,pride|PXD035177
P12,ffaba2fbf9b18d0d,omicsdi,7,iprox|PXD037581
P12,45df864a2413dac2,omicsdi,8,pride|PXD044963
P12,033e4cd226b6cd4f,omicsdi,9,biostudies-literature|S-EPMC11167927
P12,e1d69e820a5cfcd9,omicsdi,10,pride|PXD054336
M01,4b763a80fa517978,bioscouter_hybrid,1,metabolights|MTBLS284
M01,22b28a2bccd9ec0b,bioscouter_hybrid,2,metabolights|MTBLS361
M01,430ca7751cf4da3c,bioscouter_hybrid,3,metabolights|MTBLS20
M01,04a376749095767d,bioscouter_hybrid,4,metabolights|MTBLS140
M01,01ed1a51e6428f64,bioscouter_hybrid,5,metabolights|MTBLS24
M01,bbd5b5821c86beff,bioscouter_hybrid,6,metabolights|MTBLS404
M01,c5fb670ce5378c19,bioscouter_hybrid,7,geo|GSE240640
M01,7e1991c285469e01,bioscouter_hybrid,8,geo|GSE217427
M01,4f907f1cec020d68,bioscouter_hybrid,9,metabolights|MTBLS1
M01,5d2dd265cc548154,bioscouter_hybrid,10,metabolights|MTBLS148
M01,01ed1a51e6428f64,native_source_api,1,metabolights|MTBLS24
M01,74bdd2a03968146b,native_source_api,2,metabolights|MTBLS25
M01,51af5ed6ade25cb8,native_source_api,3,metabolights|MTBLS26
M01,4627c44f7bfe58ed,native_source_api,4,metabolights|MTBLS18
M01,9d57e12a8a0fecd8,native_source_api,5,metabolights|MTBLS19
M01,430ca7751cf4da3c,native_source_api,6,metabolights|MTBLS20
M01,5654bb84ac07a121,native_source_api,7,metabolights|MTBLS27
M01,970f148fb1f71911,native_source_api,8,metabolights|MTBLS28
M01,8d9eea0c58e79b14,native_source_api,9,metabolights|MTBLS46
M01,35ee636b4d09116f,omicsdi,1,metabolights_dataset|MTBLS2052
M01,902fffe2c88d3fda,omicsdi,2,metabolights_dataset|MTBLS748
M01,01b7a86393649985,omicsdi,3,metabolights_dataset|MTBLS13934
M01,59595932d4664b16,omicsdi,4,metabolights_dataset|MTBLS14865
M01,1095c88cc2bd766d,omicsdi,5,metabolights_dataset|MTBLS14007
M01,8fc08c800d53af68,omicsdi,6,metabolights_dataset|MTBLS284
M01,fa9091a7e9a1d43c,omicsdi,7,metabolights_dataset|MTBLS13958
M01,e02a1fdffea36dee,omicsdi,8,metabolights_dataset|MTBLS14426
M01,77415379e89440af,omicsdi,9,metabolights_dataset|MTBLS723
M01,abce807c56827515,omicsdi,10,metabolights_dataset|MTBLS171
M02,0463f32e66eeb246,bioscouter_hybrid,1,metabolights|MTBLS352
M02,d5db8eccbe5f9ace,bioscouter_hybrid,2,metabolights|MTBLS334
M02,ce987d6da8983a1c,bioscouter_hybrid,3,metabolights|MTBLS162
M02,6583d06555697d57,bioscouter_hybrid,4,metabolights|MTBLS327
M02,b88e2e0b2e07199e,bioscouter_hybrid,5,metabolights|MTBLS218
M02,ea39a134ba2e762c,bioscouter_hybrid,6,metabolights|MTBLS174
M02,d1535d06a747f662,bioscouter_hybrid,7,metabolights|MTBLS408
M02,77c5e8f2b0ec24f3,bioscouter_hybrid,8,metabolights|MTBLS242
M02,96a6325da062713a,bioscouter_hybrid,9,metabolights|MTBLS358
M02,2bbe7c2b5bb34761,bioscouter_hybrid,10,ena|PRJNA1030424
M02,3048f5c52d796c04,native_source_api,1,metabolights|MTBLS17
M02,9ef2a6746d782d3d,native_source_api,2,metabolights|MTBLS19
M02,d29422c7b1b5d1e4,native_source_api,3,metabolights|MTBLS27
M02,14576968d2ca50af,native_source_api,4,metabolights|MTBLS4
M02,69afdf8e6c0f3aff,native_source_api,5,metabolights|MTBLS3
M02,9a363a8f31d447b2,native_source_api,6,metabolights|MTBLS6
M02,3d3e1f172c7f4d90,native_source_api,7,metabolights|MTBLS46
M02,b59ca2663476f349,omicsdi,1,metabolights_dataset|MTBLS2472
M02,72b0e570e97e0eb5,omicsdi,2,metabolights_dataset|MTBLS12185
M02,2d7ea660d9b1ac6c,omicsdi,3,metabolights_dataset|MTBLS4108
M02,03ceb12c7bcd95e0,omicsdi,4,iprox|PXD048576
M02,867ab1268e8c1c48,omicsdi,5,metabolights_dataset|MTBLS14750
M02,6e11b674d41a9d38,omicsdi,6,biostudies-literature|S-EPMC10747765
M02,153edc29c4cb8c78,omicsdi,7,metabolights_dataset|MTBLS3838
M02,ba7304be8c1afb19,omicsdi,8,metabolights_dataset|MTBLS3943
M02,d2d780a63d6b4818,omicsdi,9,biostudies-literature|S-EPMC4018097
M02,5613ec6f4f12373c,omicsdi,10,pride|PXD063552
M03,5fe0d5ab005862fe,bioscouter_hybrid,1,mgnify|MGYS00002417
M03,90c68815563d3ba5,bioscouter_hybrid,2,mgrast|mgp60
M03,44a80c282ad2fa29,bioscouter_hybrid,3,metabolights|MTBLS237
M03,e4aaa66f30af62a8,bioscouter_hybrid,4,metabolights|MTBLS27
M03,acc06486ac8edab1,bioscouter_hybrid,5,mgnify|MGYS00001248
M03,82e57694dbaf86cc,bioscouter_hybrid,6,ena|PRJNA1276045
M03,1bee296356f6ad8a,bioscouter_hybrid,7,metabolights|MTBLS407
M03,f807a6d112d5b348,bioscouter_hybrid,8,mgnify|MGYS00002301
M03,3d26401644a24a39,bioscouter_hybrid,9,metabolights|MTBLS415
M03,cf95657b612eaa6c,bioscouter_hybrid,10,mgnify|MGYS00000467
M03,e4aaa66f30af62a8,native_source_api,1,metabolights|MTBLS27
M03,0f35d0f7c5c53c38,native_source_api,2,metabolights|MTBLS28
M03,64fe6ea4b9842a09,native_source_api,3,metabolights|MTBLS23
M03,62379e2cc6067e54,omicsdi,1,metabolights_dataset|MTBLS11775
M03,6cf3281fbace5458,omicsdi,2,metabolights_dataset|MTBLS12776
M03,d38fbaf69001780a,omicsdi,3,metabolights_dataset|MTBLS14505
M03,70860200c72980ce,omicsdi,4,metabolights_dataset|MTBLS10232
M03,8364a939abde19e7,omicsdi,5,metabolomics_workbench|ST002468
M03,5c89b1053f141611,omicsdi,6,biostudies-literature|S-EPMC7281174
M03,98f7692d1e3ec71d,omicsdi,7,pride|PXD067235
M03,792949d1d47cbaa9,omicsdi,8,biostudies-literature|S-EPMC9229737
M03,8357b35668b0d02c,omicsdi,9,biostudies-literature|S-EPMC4146421
M03,8be7ceb6070295ad,omicsdi,10,iprox|PXD037110
M04,c46faf53f9f27b54,bioscouter_hybrid,1,metabolights|MTBLS313
M04,a61c10d97641cdfb,bioscouter_hybrid,2,metabolights|MTBLS378
M04,c1f36c8be412287e,bioscouter_hybrid,3,metabolights|MTBLS317
M04,703b50163b6c41c8,bioscouter_hybrid,4,cellxgene|d5d0df8f-4eee-49d8-a221-a288f50a1590
M04,8c26c53c0d373f8c,bioscouter_hybrid,5,geo|GSE68719
M04,fe91268e2278e1e7,bioscouter_hybrid,6,metabolights|MTBLS100
M04,e3bdd73545ce85c0,bioscouter_hybrid,7,cptac|PDC000552
M04,193697032f0fe9eb,bioscouter_hybrid,8,geo|GSE157825
M04,2625ba33a4c9dbeb,bioscouter_hybrid,9,mgnify|MGYS00001502
M04,3a9bfbdeba7a1c9f,bioscouter_hybrid,10,mgnify|MGYS00006759
M04,a3dc04ae1666230d,native_source_api,1,metabolights|MTBLS31
M04,c8b6aa4af15e431f,native_source_api,2,metabolights|MTBLS32
M04,43704e56da7c6de3,native_source_api,3,metabolights|MTBLS34
M04,fe92c849cc4e90fa,omicsdi,1,biostudies-literature|S-EPMC6287824
M04,74918763f9e660ff,omicsdi,2,metabolights_dataset|MTBLS863
M04,afac2c127b8c8a1b,omicsdi,3,biostudies-literature|S-EPMC7098385
M04,48cd975df5d8844f,omicsdi,4,metabolights_dataset|MTBLS12679
M04,d9766c243e7bb0ec,omicsdi,5,biostudies-literature|S-EPMC11315678
M04,5a3e2c9c7c7fbfbb,omicsdi,6,metabolights_dataset|MTBLS10958
M04,e6a56a79f143a08b,omicsdi,7,biostudies-literature|S-EPMC9482909
M05,e5b7a351b4bab1df,bioscouter_hybrid,1,metabolights|MTBLS273
M05,37c68d9cd8f109de,bioscouter_hybrid,2,metabolights|MTBLS326
M05,5ee95536b1cd327f,bioscouter_hybrid,3,metabolights|MTBLS411
M05,68aa9151f02b1ab3,bioscouter_hybrid,4,metabolights|MTBLS317
M05,548598041897e786,bioscouter_hybrid,5,metabolights|MTBLS378
M05,e0dafadb07b33313,bioscouter_hybrid,6,ena|PRJNA317538
M05,6271b4400e96ffaf,bioscouter_hybrid,7,metabolights|MTBLS313
M05,185bd446057d9bd9,bioscouter_hybrid,8,metabolights|MTBLS79
M05,10d8678f4e89f49f,bioscouter_hybrid,9,metabolights|MTBLS136
M05,92278109ed7b5ce3,bioscouter_hybrid,10,metabolights|MTBLS27
M05,92278109ed7b5ce3,native_source_api,1,metabolights|MTBLS27
M05,5aabbe1480f550cd,native_source_api,2,metabolights|MTBLS28
M05,279b6a3011a58904,native_source_api,3,metabolights|MTBLS1
M05,d63a9d80d2e01d8c,native_source_api,4,metabolights|MTBLS23
M05,f6daabbfa3b31c6d,native_source_api,5,metabolights|MTBLS45
M05,f9014bafdbebd7eb,omicsdi,1,metabolights_dataset|MTBLS1355
M05,5c751017ebc0be21,omicsdi,2,metabolights_dataset|MTBLS326
M05,7d42d61075f10a89,omicsdi,3,metabolomics_workbench|ST001111
M05,d43d63b411778e0a,omicsdi,4,metabolights_dataset|MTBLS11870
M05,e6b329722af017c7,omicsdi,5,metabolights_dataset|MTBLS273
M05,e6527b8d8b170c96,omicsdi,6,metabolights_dataset|MTBLS669
M05,b50987236a6cac1d,omicsdi,7,metabolights_dataset|MTBLS12768
M05,702912d1d91f7597,omicsdi,8,metabolights_dataset|MTBLS92
M05,c09443f4636e2df5,omicsdi,9,metabolights_dataset|MTBLS13902
M05,a39209e503ec7b5a,omicsdi,10,metabolights_dataset|MTBLS12287
M06,779cd0850379615a,bioscouter_hybrid,1,metabolights|MTBLS146
M06,5757298fe6fda007,bioscouter_hybrid,2,metabolights|MTBLS264
M06,53fb8454f3ca48c3,bioscouter_hybrid,3,metabolights|MTBLS266
M06,6b6bfd0518442f35,bioscouter_hybrid,4,metabolights|MTBLS267
M06,1b1dd6a7c229fbff,bioscouter_hybrid,5,metabolights|MTBLS265
M06,ae3981a6ff310286,bioscouter_hybrid,6,metabolights|MTBLS79
M06,b9a13ac7cd6a08b3,bioscouter_hybrid,7,metabolights|MTBLS407
M06,6b83a76ca8653193,bioscouter_hybrid,8,mgnify|MGYS00005266
M06,423a507c52166522,bioscouter_hybrid,9,metabolights|MTBLS263
M06,fc9235aa9aad1569,bioscouter_hybrid,10,metabolights|MTBLS147
M06,e09fbb4e73bdc06d,native_source_api,1,metabolights|MTBLS1
M06,870ef73a2397d87f,native_source_api,2,metabolights|MTBLS25
M06,105e672c6be6850f,native_source_api,3,metabolights|MTBLS39
M06,8308cfe02aa3a130,omicsdi,1,biostudies-literature|S-EPMC11615298
M06,05b3c8edcae902e6,omicsdi,2,biostudies-literature|S-EPMC12267566
M06,5e9414f5471e3d0f,omicsdi,3,biostudies-literature|S-EPMC6927294
M06,79576ea20169bdd9,omicsdi,4,biostudies-literature|S-EPMC4813511
M06,520db4115e53279c,omicsdi,5,biostudies-literature|S-EPMC11736900
M07,00cbacdf6d860453,bioscouter_hybrid,1,metabolights|MTBLS89
M07,9f0fae261ba1ff44,bioscouter_hybrid,2,metabolights|MTBLS1
M07,ef66524918d93a58,bioscouter_hybrid,3,metabolights|MTBLS191
M07,291d80205de39438,bioscouter_hybrid,4,metabolights|MTBLS218
M07,ded7a8c760ab6f74,bioscouter_hybrid,5,metabolights|MTBLS77
M07,357e4aabd2b95442,bioscouter_hybrid,6,metabolights|MTBLS159
M07,79bd1c8e28aca36e,bioscouter_hybrid,7,metabolights|MTBLS352
M07,ebf3f57a3aa7578f,bioscouter_hybrid,8,metabolights|MTBLS145
M07,2cefc8db6eb55e06,bioscouter_hybrid,9,metabolights|MTBLS298
M07,078f7fd55e563463,bioscouter_hybrid,10,metabolights|MTBLS79
M08,cdc534fde1644f20,bioscouter_hybrid,1,metabolights|MTBLS179
M08,97de546a13ba537c,bioscouter_hybrid,2,metabolights|MTBLS143
M08,8a4ca59ce8a91a28,bioscouter_hybrid,3,metabolights|MTBLS158
M08,7f505eadbdc4343b,bioscouter_hybrid,4,mgnify|MGYS00005233
M08,6c3a85e0aa010a4b,bioscouter_hybrid,5,hca|ef1e3497-515e-4bbe-8d4c-10161854b699
M08,ba33496b654c4774,bioscouter_hybrid,6,ena|PRJNA1144060
M08,d1c854ed84878088,bioscouter_hybrid,7,metabolights|MTBLS100
M08,2cd4b7e1848c2b60,bioscouter_hybrid,8,metabolights|MTBLS249
M08,3dd074d793e8d6aa,bioscouter_hybrid,9,metabolights|MTBLS89
M08,24e1844bdc69e84c,bioscouter_hybrid,10,metabolights|MTBLS358
M08,cac171ffb7b6e65c,omicsdi,1,metabolomics_workbench|ST000406
M08,f8f06553dbf9c4ae,omicsdi,2,biostudies-literature|S-EPMC12029713
M08,c21007daba22a066,omicsdi,3,biostudies-literature|S-EPMC12477705
M08,81cf43c94406676b,omicsdi,4,biostudies-literature|S-EPMC8370999
M08,35c4a042fb6140f9,omicsdi,5,biostudies-literature|S-EPMC12610987
M08,0bc8edfa61bd3a91,omicsdi,6,biostudies-literature|S-EPMC7346274
M08,3540d089a7f3b9c6,omicsdi,7,biostudies-literature|S-EPMC10086686
M08,10ea64e264d28a03,omicsdi,8,biostudies-literature|S-EPMC3762671
M08,240c6bb0fd273cde,omicsdi,9,biostudies-literature|S-EPMC9709688
M09,43308bfbe2874067,bioscouter_hybrid,1,ena|PRJDB4561
M09,d693d5871f4c839d,bioscouter_hybrid,2,metabolights|MTBLS298
M09,f33ca8d6b8232b20,bioscouter_hybrid,3,metabolights|MTBLS78
M09,176e62a064ecea0b,bioscouter_hybrid,4,metabolights|MTBLS105
M09,a156adbfb384ad57,bioscouter_hybrid,5,metabolights|MTBLS140
M09,56808dd6c8f5b4e0,bioscouter_hybrid,6,metabolights|MTBLS282
M09,7a6acfa56eb34e51,bioscouter_hybrid,7,ena|PRJNA1178128
M09,7c86e56294aaaea4,bioscouter_hybrid,8,metabolights|MTBLS317
M09,00eddc5a200606b5,bioscouter_hybrid,9,cptac|PDC000363
M09,c0820cdad668dd23,bioscouter_hybrid,10,metabolights|MTBLS361
M09,e201b73f6127630d,native_source_api,1,metabolights|MTBLS17
M09,e67cd9880b84b394,native_source_api,2,metabolights|MTBLS19
M09,ea097ec143b5fd10,native_source_api,3,metabolights|MTBLS26
M09,9016d02130dd2015,native_source_api,4,metabolights|MTBLS27
M09,595c3dbd97b68681,omicsdi,1,metabolights_dataset|MTBLS2615
M09,96a46394155a4c1f,omicsdi,2,metabolights_dataset|MTBLS9365
M09,a74d269889b2500e,omicsdi,3,metabolights_dataset|MTBLS9434
M09,69c9a15a57bfc018,omicsdi,4,biostudies-arrayexpress|E-GEOD-46300
M09,1ddde0b87622996f,omicsdi,5,metabolights_dataset|MTBLS3194
M09,ae659c9ecb643655,omicsdi,6,metabolights_dataset|MTBLS298
M09,f5fe75caceb90766,omicsdi,7,metabolomics_workbench|ST000665
M09,9b97ab8f646db9ec,omicsdi,8,metabolights_dataset|MTBLS14743
M09,c7eccaa73426c88c,omicsdi,9,metabolights_dataset|MTBLS13718
M09,2dfd8938be00ef0b,omicsdi,10,metabolomics_workbench|ST002269
M10,1fd9dc0d7fef7a88,bioscouter_hybrid,1,metabolights|MTBLS407
M10,71fa35f08218edba,bioscouter_hybrid,2,metabolights|MTBLS315
M10,141401bb955a9d64,bioscouter_hybrid,3,metabolights|MTBLS79
